domain,reference_tier,operator,family,n_stacks,exact_agreement,within_one_slice_agreement,mean_absolute_displacement,median_absolute_displacement,p90_absolute_displacement
PBS,REF-A_submitted_full,Intensity Range Index,statistical,77,0.36363636363636365,0.6363636363636364,1.3636363636363635,1.0,3.4000000000000057
PBS,REF-A_submitted_full,Maximal Intensity,statistical,77,0.35064935064935066,0.5844155844155844,1.6753246753246753,1.0,4.400000000000006
PBS,REF-A_submitted_full,Laplacian Energy,laplacian,77,0.2597402597402597,0.2857142857142857,4.857142857142857,5.0,9.400000000000006
PBS,REF-A_submitted_full,Mean Absolute Laplacian,laplacian,77,0.33766233766233766,0.36363636363636365,4.259740259740259,5.0,9.0
PBS,REF-A_submitted_full,Spatial Frequency,gradient,77,0.9090909090909091,0.935064935064935,0.24675324675324675,0.0,0.0
PBS,REF-A_submitted_full,Modified Tenengrad,gradient,77,0.8961038961038961,0.8961038961038961,0.4675324675324675,0.0,0.8000000000000114
PBS,REF-A_submitted_full,Absolute Central Moment 2,statistical,77,0.33766233766233766,0.5844155844155844,1.4545454545454546,1.0,3.0
PBS,REF-A_submitted_full,Absolute Central Moment 4,statistical,77,0.33766233766233766,0.5844155844155844,1.4935064935064934,1.0,3.0
PBS,REF-A_submitted_full,Image Power,statistical,77,0.22077922077922077,0.5584415584415584,1.87012987012987,1.0,4.0
PBS,REF-B_fixed_ten_diagnostic,Tenengrad,gradient,77,0.8961038961038961,0.8961038961038961,0.44155844155844154,0.0,0.8000000000000114
PBS,REF-B_fixed_ten_diagnostic,Brenner Gradient,gradient,77,0.961038961038961,0.974025974025974,0.11688311688311688,0.0,0.0
PBS,REF-B_fixed_ten_diagnostic,Variance of Laplacian,laplacian,77,0.2597402597402597,0.2857142857142857,4.857142857142857,5.0,9.400000000000006
PBS,REF-B_fixed_ten_diagnostic,Sum Modified Laplacian,laplacian,77,0.35064935064935066,0.36363636363636365,4.181818181818182,5.0,9.0
PBS,REF-B_fixed_ten_diagnostic,Normalized Variance,statistical,77,0.2597402597402597,0.4675324675324675,1.8571428571428572,2.0,4.0
PBS,REF-B_fixed_ten_diagnostic,Energy of Gradient,gradient,77,0.8961038961038961,0.8961038961038961,0.44155844155844154,0.0,0.8000000000000114
PBS,REF-B_fixed_ten_diagnostic,Histogram Entropy,entropy,77,0.11688311688311688,0.11688311688311688,6.324675324675325,7.0,10.0
PBS,REF-B_fixed_ten_diagnostic,GLCM Contrast,texture,77,0.7142857142857143,0.8961038961038961,0.5974025974025974,0.0,1.4000000000000057
PBS,REF-B_fixed_ten_diagnostic,Variance of Gradient,gradient,77,0.8831168831168831,0.8831168831168831,0.4935064935064935,0.0,2.0
PBS,REF-B_fixed_ten_diagnostic,Fourier Transform Sharpness Index,frequency,77,0.8831168831168831,0.935064935064935,0.2727272727272727,0.0,1.0
PBS,REF-B_fixed_ten_diagnostic,Fourier High Frequency Energy Ratio,frequency,77,0.7142857142857143,0.8051948051948052,1.4155844155844155,0.0,6.0
PBS,REF-B_fixed_ten_diagnostic,Roberts Focus Measure,gradient,77,0.935064935064935,0.961038961038961,0.2077922077922078,0.0,0.0
PBS,REF-B_fixed_ten_diagnostic,Wavelet W1,wavelet,77,0.6883116883116883,0.8961038961038961,0.6363636363636364,0.0,1.4000000000000057
PBS,REF-B_fixed_ten_diagnostic,Wavelet W2,wavelet,77,0.6883116883116883,0.8961038961038961,0.6363636363636364,0.0,1.4000000000000057
PBS,REF-B_fixed_ten_diagnostic,Wavelet W3,wavelet,77,0.6883116883116883,0.8961038961038961,0.6363636363636364,0.0,1.4000000000000057
PBS,REF-B_fixed_ten_diagnostic,Wavelet Detail Energy (db1),wavelet,77,0.6883116883116883,0.8961038961038961,0.6363636363636364,0.0,1.4000000000000057
PBS,REF-B_fixed_ten_diagnostic,Curvelet Transform Sharpness Index,wavelet_alias,77,0.6883116883116883,0.8961038961038961,0.6363636363636364,0.0,1.4000000000000057
PBS,REF-B_fixed_ten_diagnostic,DCT Focus Measure,frequency,77,0.7532467532467533,0.9090909090909091,0.5064935064935064,0.0,1.0
PBS,REF-B_fixed_ten_diagnostic,Intensity Skewness Index,statistical,77,0.1038961038961039,0.12987012987012986,6.818181818181818,7.0,10.0
PBS,REF-B_fixed_ten_diagnostic,Squared Gradient,gradient,77,0.8961038961038961,0.8961038961038961,0.44155844155844154,0.0,0.8000000000000114
PBS,REF-B_fixed_ten_diagnostic,Gradient Squared Energy,gradient,77,0.8961038961038961,0.8961038961038961,0.44155844155844154,0.0,0.8000000000000114
PBS,REF-B_fixed_ten_diagnostic,Mean Intensity,statistical,77,0.19480519480519481,0.4935064935064935,2.1948051948051948,2.0,5.0
PBS,REF-B_fixed_ten_diagnostic,Intensity Variance,statistical,77,0.33766233766233766,0.5844155844155844,1.4545454545454546,1.0,3.0
PBS,REF-B_fixed_ten_diagnostic,Intensity Range Index,statistical,77,0.36363636363636365,0.6363636363636364,1.3636363636363635,1.0,3.4000000000000057
PBS,REF-B_fixed_ten_diagnostic,Maximal Intensity,statistical,77,0.35064935064935066,0.5844155844155844,1.6753246753246753,1.0,4.400000000000006
PBS,REF-B_fixed_ten_diagnostic,Laplacian Energy,laplacian,77,0.2597402597402597,0.2857142857142857,4.857142857142857,5.0,9.400000000000006
PBS,REF-B_fixed_ten_diagnostic,Mean Absolute Laplacian,laplacian,77,0.33766233766233766,0.36363636363636365,4.259740259740259,5.0,9.0
PBS,REF-B_fixed_ten_diagnostic,Spatial Frequency,gradient,77,0.9090909090909091,0.935064935064935,0.24675324675324675,0.0,0.0
PBS,REF-B_fixed_ten_diagnostic,Modified Tenengrad,gradient,77,0.8961038961038961,0.8961038961038961,0.4675324675324675,0.0,0.8000000000000114
PBS,REF-B_fixed_ten_diagnostic,Absolute Central Moment 2,statistical,77,0.33766233766233766,0.5844155844155844,1.4545454545454546,1.0,3.0
PBS,REF-B_fixed_ten_diagnostic,Absolute Central Moment 4,statistical,77,0.33766233766233766,0.5844155844155844,1.4935064935064934,1.0,3.0
PBS,REF-B_fixed_ten_diagnostic,Image Power,statistical,77,0.22077922077922077,0.5584415584415584,1.87012987012987,1.0,4.0
PBS,REF-C_fixed_disjoint_four,Tenengrad,gradient,77,0.6233766233766234,0.7012987012987013,1.2077922077922079,0.0,4.0
PBS,REF-C_fixed_disjoint_four,Brenner Gradient,gradient,77,0.7012987012987013,0.7922077922077922,0.8831168831168831,0.0,3.4000000000000057
PBS,REF-C_fixed_disjoint_four,Variance of Laplacian,laplacian,77,0.2987012987012987,0.36363636363636365,4.220779220779221,4.0,9.0
PBS,REF-C_fixed_disjoint_four,Sum Modified Laplacian,laplacian,77,0.38961038961038963,0.42857142857142855,3.6493506493506493,3.0,8.400000000000006
PBS,REF-C_fixed_disjoint_four,Energy of Gradient,gradient,77,0.6233766233766234,0.7012987012987013,1.2077922077922079,0.0,4.0
PBS,REF-C_fixed_disjoint_four,Variance of Gradient,gradient,77,0.6233766233766234,0.6883116883116883,1.2597402597402598,0.0,4.0
PBS,REF-C_fixed_disjoint_four,Fourier High Frequency Energy Ratio,frequency,77,0.6233766233766234,0.7142857142857143,1.6883116883116882,0.0,6.400000000000006
PBS,REF-C_fixed_disjoint_four,Roberts Focus Measure,gradient,77,0.7272727272727273,0.8051948051948052,0.7922077922077922,0.0,3.0
PBS,REF-C_fixed_disjoint_four,Wavelet W1,wavelet,77,0.5974025974025974,0.8181818181818182,0.8571428571428571,0.0,3.0
PBS,REF-C_fixed_disjoint_four,Wavelet W2,wavelet,77,0.5974025974025974,0.8181818181818182,0.8571428571428571,0.0,3.0
PBS,REF-C_fixed_disjoint_four,Wavelet W3,wavelet,77,0.5974025974025974,0.8181818181818182,0.8571428571428571,0.0,3.0
PBS,REF-C_fixed_disjoint_four,Wavelet Detail Energy (db1),wavelet,77,0.5974025974025974,0.8181818181818182,0.8571428571428571,0.0,3.0
PBS,REF-C_fixed_disjoint_four,Curvelet Transform Sharpness Index,wavelet_alias,77,0.5974025974025974,0.8181818181818182,0.8571428571428571,0.0,3.0
PBS,REF-C_fixed_disjoint_four,DCT Focus Measure,frequency,77,0.5714285714285714,0.7272727272727273,1.1688311688311688,0.0,4.0
PBS,REF-C_fixed_disjoint_four,Intensity Skewness Index,statistical,77,0.12987012987012986,0.16883116883116883,6.467532467532467,7.0,10.0
PBS,REF-C_fixed_disjoint_four,Squared Gradient,gradient,77,0.6233766233766234,0.7012987012987013,1.2077922077922079,0.0,4.0
PBS,REF-C_fixed_disjoint_four,Gradient Squared Energy,gradient,77,0.6233766233766234,0.7012987012987013,1.2077922077922079,0.0,4.0
PBS,REF-C_fixed_disjoint_four,Mean Intensity,statistical,77,0.11688311688311688,0.37662337662337664,2.7012987012987013,2.0,6.0
PBS,REF-C_fixed_disjoint_four,Intensity Variance,statistical,77,0.4025974025974026,0.7142857142857143,1.2337662337662338,1.0,3.0
PBS,REF-C_fixed_disjoint_four,Intensity Range Index,statistical,77,0.22077922077922077,0.4675324675324675,2.0,2.0,4.0
PBS,REF-C_fixed_disjoint_four,Maximal Intensity,statistical,77,0.2077922077922078,0.4155844155844156,2.2857142857142856,2.0,5.0
PBS,REF-C_fixed_disjoint_four,Laplacian Energy,laplacian,77,0.2987012987012987,0.36363636363636365,4.220779220779221,4.0,9.0
PBS,REF-C_fixed_disjoint_four,Mean Absolute Laplacian,laplacian,77,0.37662337662337664,0.42857142857142855,3.779220779220779,3.0,9.0
PBS,REF-C_fixed_disjoint_four,Spatial Frequency,gradient,77,0.7402597402597403,0.8311688311688312,0.6493506493506493,0.0,2.4000000000000057
PBS,REF-C_fixed_disjoint_four,Modified Tenengrad,gradient,77,0.6233766233766234,0.7012987012987013,1.2337662337662338,0.0,4.0
PBS,REF-C_fixed_disjoint_four,Absolute Central Moment 2,statistical,77,0.4025974025974026,0.7142857142857143,1.2337662337662338,1.0,3.0
PBS,REF-C_fixed_disjoint_four,Absolute Central Moment 4,statistical,77,0.4025974025974026,0.7142857142857143,1.2727272727272727,1.0,3.0
PBS,REF-C_fixed_disjoint_four,Image Power,statistical,77,0.16883116883116883,0.44155844155844154,2.3766233766233764,2.0,5.0
BMA,REF-A_submitted_full,Tenengrad,gradient,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-A_submitted_full,Brenner Gradient,gradient,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-A_submitted_full,Variance of Laplacian,laplacian,38,1.0,1.0,0.0,0.0,0.0
BMA,REF-A_submitted_full,Sum Modified Laplacian,laplacian,38,1.0,1.0,0.0,0.0,0.0
BMA,REF-A_submitted_full,Normalized Variance,statistical,38,0.8947368421052632,1.0,0.10526315789473684,0.0,0.30000000000000426
BMA,REF-A_submitted_full,Energy of Gradient,gradient,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-A_submitted_full,Histogram Entropy,entropy,38,0.18421052631578946,0.34210526315789475,5.157894736842105,7.0,9.0
BMA,REF-A_submitted_full,GLCM Contrast,texture,38,0.9210526315789473,0.9736842105263158,0.3157894736842105,0.0,0.0
BMA,REF-A_submitted_full,Variance of Gradient,gradient,38,0.9473684210526315,1.0,0.05263157894736842,0.0,0.0
BMA,REF-A_submitted_full,Fourier Transform Sharpness Index,frequency,38,1.0,1.0,0.0,0.0,0.0
BMA,REF-A_submitted_full,Fourier High Frequency Energy Ratio,frequency,38,0.868421052631579,0.9736842105263158,0.2894736842105263,0.0,1.0
BMA,REF-A_submitted_full,Roberts Focus Measure,gradient,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-A_submitted_full,Wavelet W1,wavelet,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-A_submitted_full,Wavelet W2,wavelet,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-A_submitted_full,Wavelet W3,wavelet,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-A_submitted_full,Wavelet Detail Energy (db1),wavelet,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-A_submitted_full,Curvelet Transform Sharpness Index,wavelet_alias,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-A_submitted_full,DCT Focus Measure,frequency,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-A_submitted_full,Intensity Skewness Index,statistical,38,0.0,0.0,7.7631578947368425,8.0,9.600000000000009
BMA,REF-A_submitted_full,Squared Gradient,gradient,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-A_submitted_full,Gradient Squared Energy,gradient,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-A_submitted_full,Mean Intensity,statistical,38,0.10526315789473684,0.13157894736842105,4.7631578947368425,6.0,8.0
BMA,REF-A_submitted_full,Intensity Variance,statistical,38,0.8947368421052632,1.0,0.10526315789473684,0.0,0.30000000000000426
BMA,REF-A_submitted_full,Intensity Range Index,statistical,38,0.21052631578947367,0.6052631578947368,1.368421052631579,1.0,2.3000000000000043
BMA,REF-A_submitted_full,Maximal Intensity,statistical,38,0.21052631578947367,0.5263157894736842,1.7894736842105263,1.0,4.300000000000004
BMA,REF-A_submitted_full,Laplacian Energy,laplacian,38,1.0,1.0,0.0,0.0,0.0
BMA,REF-A_submitted_full,Mean Absolute Laplacian,laplacian,38,0.9210526315789473,1.0,0.07894736842105263,0.0,0.0
BMA,REF-A_submitted_full,Spatial Frequency,gradient,38,1.0,1.0,0.0,0.0,0.0
BMA,REF-A_submitted_full,Modified Tenengrad,gradient,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-A_submitted_full,Absolute Central Moment 2,statistical,38,0.8947368421052632,1.0,0.10526315789473684,0.0,0.30000000000000426
BMA,REF-A_submitted_full,Absolute Central Moment 4,statistical,38,0.7105263157894737,0.9473684210526315,0.4473684210526316,0.0,1.0
BMA,REF-A_submitted_full,Image Power,statistical,38,0.8421052631578947,0.9473684210526315,0.3157894736842105,0.0,1.0
BMA,REF-B_fixed_ten_diagnostic,Tenengrad,gradient,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-B_fixed_ten_diagnostic,Brenner Gradient,gradient,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-B_fixed_ten_diagnostic,Variance of Laplacian,laplacian,38,1.0,1.0,0.0,0.0,0.0
BMA,REF-B_fixed_ten_diagnostic,Sum Modified Laplacian,laplacian,38,1.0,1.0,0.0,0.0,0.0
BMA,REF-B_fixed_ten_diagnostic,Normalized Variance,statistical,38,0.8947368421052632,1.0,0.10526315789473684,0.0,0.30000000000000426
BMA,REF-B_fixed_ten_diagnostic,Energy of Gradient,gradient,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-B_fixed_ten_diagnostic,Histogram Entropy,entropy,38,0.18421052631578946,0.34210526315789475,5.157894736842105,7.0,9.0
BMA,REF-B_fixed_ten_diagnostic,GLCM Contrast,texture,38,0.9210526315789473,0.9736842105263158,0.3157894736842105,0.0,0.0
BMA,REF-B_fixed_ten_diagnostic,Variance of Gradient,gradient,38,0.9473684210526315,1.0,0.05263157894736842,0.0,0.0
BMA,REF-B_fixed_ten_diagnostic,Fourier Transform Sharpness Index,frequency,38,1.0,1.0,0.0,0.0,0.0
BMA,REF-B_fixed_ten_diagnostic,Fourier High Frequency Energy Ratio,frequency,38,0.868421052631579,0.9736842105263158,0.2894736842105263,0.0,1.0
BMA,REF-B_fixed_ten_diagnostic,Roberts Focus Measure,gradient,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-B_fixed_ten_diagnostic,Wavelet W1,wavelet,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-B_fixed_ten_diagnostic,Wavelet W2,wavelet,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-B_fixed_ten_diagnostic,Wavelet W3,wavelet,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-B_fixed_ten_diagnostic,Wavelet Detail Energy (db1),wavelet,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-B_fixed_ten_diagnostic,Curvelet Transform Sharpness Index,wavelet_alias,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-B_fixed_ten_diagnostic,DCT Focus Measure,frequency,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-B_fixed_ten_diagnostic,Intensity Skewness Index,statistical,38,0.0,0.0,7.7631578947368425,8.0,9.600000000000009
BMA,REF-B_fixed_ten_diagnostic,Squared Gradient,gradient,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-B_fixed_ten_diagnostic,Gradient Squared Energy,gradient,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-B_fixed_ten_diagnostic,Mean Intensity,statistical,38,0.10526315789473684,0.13157894736842105,4.7631578947368425,6.0,8.0
BMA,REF-B_fixed_ten_diagnostic,Intensity Variance,statistical,38,0.8947368421052632,1.0,0.10526315789473684,0.0,0.30000000000000426
BMA,REF-B_fixed_ten_diagnostic,Intensity Range Index,statistical,38,0.21052631578947367,0.6052631578947368,1.368421052631579,1.0,2.3000000000000043
BMA,REF-B_fixed_ten_diagnostic,Maximal Intensity,statistical,38,0.21052631578947367,0.5263157894736842,1.7894736842105263,1.0,4.300000000000004
BMA,REF-B_fixed_ten_diagnostic,Laplacian Energy,laplacian,38,1.0,1.0,0.0,0.0,0.0
BMA,REF-B_fixed_ten_diagnostic,Mean Absolute Laplacian,laplacian,38,0.9210526315789473,1.0,0.07894736842105263,0.0,0.0
BMA,REF-B_fixed_ten_diagnostic,Spatial Frequency,gradient,38,1.0,1.0,0.0,0.0,0.0
BMA,REF-B_fixed_ten_diagnostic,Modified Tenengrad,gradient,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-B_fixed_ten_diagnostic,Absolute Central Moment 2,statistical,38,0.8947368421052632,1.0,0.10526315789473684,0.0,0.30000000000000426
BMA,REF-B_fixed_ten_diagnostic,Absolute Central Moment 4,statistical,38,0.7105263157894737,0.9473684210526315,0.4473684210526316,0.0,1.0
BMA,REF-B_fixed_ten_diagnostic,Image Power,statistical,38,0.8421052631578947,0.9473684210526315,0.3157894736842105,0.0,1.0
BMA,REF-C_fixed_disjoint_four,Tenengrad,gradient,38,0.9210526315789473,1.0,0.07894736842105263,0.0,0.0
BMA,REF-C_fixed_disjoint_four,Brenner Gradient,gradient,38,0.9210526315789473,1.0,0.07894736842105263,0.0,0.0
BMA,REF-C_fixed_disjoint_four,Variance of Laplacian,laplacian,38,0.9473684210526315,1.0,0.05263157894736842,0.0,0.0
BMA,REF-C_fixed_disjoint_four,Sum Modified Laplacian,laplacian,38,0.9473684210526315,1.0,0.05263157894736842,0.0,0.0
BMA,REF-C_fixed_disjoint_four,Energy of Gradient,gradient,38,0.9210526315789473,1.0,0.07894736842105263,0.0,0.0
BMA,REF-C_fixed_disjoint_four,Variance of Gradient,gradient,38,0.8947368421052632,1.0,0.10526315789473684,0.0,0.30000000000000426
BMA,REF-C_fixed_disjoint_four,Fourier High Frequency Energy Ratio,frequency,38,0.868421052631579,0.9736842105263158,0.2894736842105263,0.0,1.0
BMA,REF-C_fixed_disjoint_four,Roberts Focus Measure,gradient,38,0.9210526315789473,1.0,0.07894736842105263,0.0,0.0
BMA,REF-C_fixed_disjoint_four,Wavelet W1,wavelet,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-C_fixed_disjoint_four,Wavelet W2,wavelet,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-C_fixed_disjoint_four,Wavelet W3,wavelet,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-C_fixed_disjoint_four,Wavelet Detail Energy (db1),wavelet,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-C_fixed_disjoint_four,Curvelet Transform Sharpness Index,wavelet_alias,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-C_fixed_disjoint_four,DCT Focus Measure,frequency,38,0.9736842105263158,1.0,0.02631578947368421,0.0,0.0
BMA,REF-C_fixed_disjoint_four,Intensity Skewness Index,statistical,38,0.0,0.0,7.815789473684211,8.0,9.600000000000009
BMA,REF-C_fixed_disjoint_four,Squared Gradient,gradient,38,0.9210526315789473,1.0,0.07894736842105263,0.0,0.0
BMA,REF-C_fixed_disjoint_four,Gradient Squared Energy,gradient,38,0.9210526315789473,1.0,0.07894736842105263,0.0,0.0
BMA,REF-C_fixed_disjoint_four,Mean Intensity,statistical,38,0.10526315789473684,0.13157894736842105,4.815789473684211,6.0,8.0
BMA,REF-C_fixed_disjoint_four,Intensity Variance,statistical,38,0.9473684210526315,1.0,0.05263157894736842,0.0,0.0
BMA,REF-C_fixed_disjoint_four,Intensity Range Index,statistical,38,0.18421052631578946,0.6052631578947368,1.4210526315789473,1.0,3.0
BMA,REF-C_fixed_disjoint_four,Maximal Intensity,statistical,38,0.18421052631578946,0.5263157894736842,1.8421052631578947,1.0,4.300000000000004
BMA,REF-C_fixed_disjoint_four,Laplacian Energy,laplacian,38,0.9473684210526315,1.0,0.05263157894736842,0.0,0.0
BMA,REF-C_fixed_disjoint_four,Mean Absolute Laplacian,laplacian,38,0.868421052631579,1.0,0.13157894736842105,0.0,1.0
BMA,REF-C_fixed_disjoint_four,Spatial Frequency,gradient,38,0.9473684210526315,1.0,0.05263157894736842,0.0,0.0
BMA,REF-C_fixed_disjoint_four,Modified Tenengrad,gradient,38,0.9210526315789473,1.0,0.07894736842105263,0.0,0.0
BMA,REF-C_fixed_disjoint_four,Absolute Central Moment 2,statistical,38,0.9473684210526315,1.0,0.05263157894736842,0.0,0.0
BMA,REF-C_fixed_disjoint_four,Absolute Central Moment 4,statistical,38,0.7105263157894737,0.9473684210526315,0.4473684210526316,0.0,1.0
BMA,REF-C_fixed_disjoint_four,Image Power,statistical,38,0.7894736842105263,0.9473684210526315,0.3684210526315789,0.0,1.0
TBF,REF-A_submitted_full,Tenengrad,gradient,182,0.989010989010989,1.0,0.01098901098901099,0.0,0.0
TBF,REF-A_submitted_full,Brenner Gradient,gradient,182,0.978021978021978,1.0,0.02197802197802198,0.0,0.0
TBF,REF-A_submitted_full,Variance of Laplacian,laplacian,182,0.0989010989010989,0.21978021978021978,4.664835164835165,5.0,7.0
TBF,REF-A_submitted_full,Sum Modified Laplacian,laplacian,182,0.16483516483516483,0.3021978021978022,4.153846153846154,5.0,7.0
TBF,REF-A_submitted_full,Normalized Variance,statistical,182,0.8626373626373627,1.0,0.13736263736263737,0.0,1.0
TBF,REF-A_submitted_full,Energy of Gradient,gradient,182,0.989010989010989,1.0,0.01098901098901099,0.0,0.0
TBF,REF-A_submitted_full,Histogram Entropy,entropy,182,0.5769230769230769,1.0,0.4230769230769231,0.0,1.0
TBF,REF-A_submitted_full,GLCM Contrast,texture,182,0.0,0.0,5.835164835164835,6.0,7.0
TBF,REF-A_submitted_full,Variance of Gradient,gradient,182,0.9505494505494505,1.0,0.04945054945054945,0.0,0.0
TBF,REF-A_submitted_full,Fourier Transform Sharpness Index,frequency,182,0.978021978021978,1.0,0.02197802197802198,0.0,0.0
TBF,REF-A_submitted_full,Fourier High Frequency Energy Ratio,frequency,182,0.18681318681318682,0.29120879120879123,4.065934065934066,5.0,7.0
TBF,REF-A_submitted_full,Roberts Focus Measure,gradient,182,0.2857142857142857,0.46703296703296704,3.3516483516483517,3.5,7.0
TBF,REF-A_submitted_full,Wavelet W1,wavelet,182,0.0,0.0,6.126373626373627,6.0,8.0
TBF,REF-A_submitted_full,Wavelet W2,wavelet,182,0.0,0.0,6.126373626373627,6.0,8.0
TBF,REF-A_submitted_full,Wavelet W3,wavelet,182,0.0,0.0,6.126373626373627,6.0,8.0
TBF,REF-A_submitted_full,Wavelet Detail Energy (db1),wavelet,182,0.0,0.0,6.126373626373627,6.0,8.0
TBF,REF-A_submitted_full,Curvelet Transform Sharpness Index,wavelet_alias,182,0.0,0.0,6.126373626373627,6.0,8.0
TBF,REF-A_submitted_full,DCT Focus Measure,frequency,182,0.3956043956043956,0.5769230769230769,2.7472527472527473,1.0,7.0
TBF,REF-A_submitted_full,Intensity Skewness Index,statistical,182,0.005494505494505495,0.016483516483516484,6.1098901098901095,6.0,8.0
TBF,REF-A_submitted_full,Squared Gradient,gradient,182,0.989010989010989,1.0,0.01098901098901099,0.0,0.0
TBF,REF-A_submitted_full,Gradient Squared Energy,gradient,182,0.989010989010989,1.0,0.01098901098901099,0.0,0.0
TBF,REF-A_submitted_full,Mean Intensity,statistical,182,0.0,0.005494505494505495,6.016483516483516,6.0,8.0
TBF,REF-A_submitted_full,Intensity Variance,statistical,182,0.8626373626373627,0.9945054945054945,0.17582417582417584,0.0,1.0
TBF,REF-A_submitted_full,Intensity Range Index,statistical,182,0.4010989010989011,0.978021978021978,0.6208791208791209,1.0,1.0
TBF,REF-A_submitted_full,Maximal Intensity,statistical,182,0.4065934065934066,0.978021978021978,0.6153846153846154,1.0,1.0
TBF,REF-A_submitted_full,Laplacian Energy,laplacian,182,0.0989010989010989,0.21978021978021978,4.664835164835165,5.0,7.0
TBF,REF-A_submitted_full,Mean Absolute Laplacian,laplacian,182,0.01098901098901099,0.01098901098901099,6.010989010989011,6.0,8.0
TBF,REF-A_submitted_full,Spatial Frequency,gradient,182,0.17032967032967034,0.2857142857142857,4.2967032967032965,5.0,7.0
TBF,REF-A_submitted_full,Modified Tenengrad,gradient,182,0.9945054945054945,1.0,0.005494505494505495,0.0,0.0
TBF,REF-A_submitted_full,Absolute Central Moment 2,statistical,182,0.8626373626373627,0.9945054945054945,0.17582417582417584,0.0,1.0
TBF,REF-A_submitted_full,Absolute Central Moment 4,statistical,182,0.8241758241758241,0.9945054945054945,0.2087912087912088,0.0,1.0
TBF,REF-A_submitted_full,Image Power,statistical,182,0.2802197802197802,0.5164835164835165,2.8131868131868134,1.0,7.0
TBF,REF-B_fixed_ten_diagnostic,Tenengrad,gradient,182,0.989010989010989,1.0,0.01098901098901099,0.0,0.0
TBF,REF-B_fixed_ten_diagnostic,Brenner Gradient,gradient,182,0.978021978021978,1.0,0.02197802197802198,0.0,0.0
TBF,REF-B_fixed_ten_diagnostic,Variance of Laplacian,laplacian,182,0.0989010989010989,0.21978021978021978,4.664835164835165,5.0,7.0
TBF,REF-B_fixed_ten_diagnostic,Sum Modified Laplacian,laplacian,182,0.16483516483516483,0.3021978021978022,4.153846153846154,5.0,7.0
TBF,REF-B_fixed_ten_diagnostic,Normalized Variance,statistical,182,0.8626373626373627,1.0,0.13736263736263737,0.0,1.0
TBF,REF-B_fixed_ten_diagnostic,Energy of Gradient,gradient,182,0.989010989010989,1.0,0.01098901098901099,0.0,0.0
TBF,REF-B_fixed_ten_diagnostic,Histogram Entropy,entropy,182,0.5769230769230769,1.0,0.4230769230769231,0.0,1.0
TBF,REF-B_fixed_ten_diagnostic,GLCM Contrast,texture,182,0.0,0.0,5.835164835164835,6.0,7.0
TBF,REF-B_fixed_ten_diagnostic,Variance of Gradient,gradient,182,0.9505494505494505,1.0,0.04945054945054945,0.0,0.0
TBF,REF-B_fixed_ten_diagnostic,Fourier Transform Sharpness Index,frequency,182,0.978021978021978,1.0,0.02197802197802198,0.0,0.0
TBF,REF-B_fixed_ten_diagnostic,Fourier High Frequency Energy Ratio,frequency,182,0.18681318681318682,0.29120879120879123,4.065934065934066,5.0,7.0
TBF,REF-B_fixed_ten_diagnostic,Roberts Focus Measure,gradient,182,0.2857142857142857,0.46703296703296704,3.3516483516483517,3.5,7.0
